0,1,2,3,4,5,6
Deck A,Deck B,Different,Same,Jaccard,,
Death and taxes,UWx Control,36.725,3.225,0.0807259073842303,"{""source"": ""Death and taxes"", ""target"": ""UWx Control"", ""value"":0.0807259073842303},","{""source"": ""Death and taxes"", ""target"": ""UWx Control"", ""value"":0.2841230497235842},"
Death and taxes,Zombie Bombardment,42.89999999999999,0.2,0.0046403712296983765,"{""source"": ""Death and taxes"", ""target"": ""Zombie Bombardment"", ""value"":0.0046403712296983765},","{""source"": ""Death and taxes"", ""target"": ""Zombie Bombardment"", ""value"":0.06812027032901717},"
Death's Shadow,Delver (Other),13.7,11.600000000000001,0.45849802371541515,"{""source"": ""Death's Shadow"", ""target"": ""Delver (Other)"", ""value"":0.45849802371541515},","{""source"": ""Death's Shadow"", ""target"": ""Delver (Other)"", ""value"":0.6771248213700448},"
Death's Shadow,Doomsday,16.4,8.0,0.3278688524590164,"{""source"": ""Death's Shadow"", ""target"": ""Doomsday"", ""value"":0.3278688524590164},","{""source"": ""Death's Shadow"", ""target"": ""Doomsday"", ""value"":0.5725983343138682},"
Death's Shadow,Dragon Stompy,35.566666667,0.0,0.0,"{""source"": ""Death's Shadow"", ""target"": ""Dragon Stompy"", ""value"":0.0},","{""source"": ""Death's Shadow"", ""target"": ""Dragon Stompy"", ""value"":0.0},"
Death's Shadow,Dredge,23.9,0.0,0.0,"{""source"": ""Death's Shadow"", ""target"": ""Dredge"", ""value"":0.0},","{""source"": ""Death's Shadow"", ""target"": ""Dredge"", ""value"":0.0},"
Death's Shadow,Eldrazi Aggro,38.199999999999996,2.4,0.059113300492610835,"{""source"": ""Death's Shadow"", ""target"": ""Eldrazi Aggro"", ""value"":0.059113300492610835},","{""source"": ""Death's Shadow"", ""target"": ""Eldrazi Aggro"", ""value"":0.24313226954193232},"
Death's Shadow,Elves,32.86666666799999,2.5999999999999996,0.07330827067393578,"{""source"": ""Death's Shadow"", ""target"": ""Elves"", ""value"":0.07330827067393578},","{""source"": ""Death's Shadow"", ""target"": ""Elves"", ""value"":0.27075500119838186},"
Death's Shadow,Food Chain,22.2,7.6000000000000005,0.2550335570469799,"{""source"": ""Death's Shadow"", ""target"": ""Food Chain"", ""value"":0.2550335570469799},","{""source"": ""Death's Shadow"", ""target"": ""Food Chain"", ""value"":0.5050084722526741},"
Death's Shadow,Goblins,31.999999999999996,4.2,0.11602209944751384,"{""source"": ""Death's Shadow"", ""target"": ""Goblins"", ""value"":0.11602209944751384},","{""source"": ""Death's Shadow"", ""target"": ""Goblins"", ""value"":0.3406201688795216},"
Death's Shadow,Grixis Control,24.324999999999996,6.6000000000000005,0.21341956345998386,"{""source"": ""Death's Shadow"", ""target"": ""Grixis Control"", ""value"":0.21341956345998386},","{""source"": ""Death's Shadow"", ""target"": ""Grixis Control"", ""value"":0.46197355277113417},"
Death's Shadow,Grixis Delver,16.2,9.850000000000001,0.3781190019193859,"{""source"": ""Death's Shadow"", ""target"": ""Grixis Delver"", ""value"":0.3781190019193859},","{""source"": ""Death's Shadow"", ""target"": ""Grixis Delver"", ""value"":0.6149138166600144},"
Death's Shadow,Humans,31.999999999999996,3.2,0.09090909090909093,"{""source"": ""Death's Shadow"", ""target"": ""Humans"", ""value"":0.09090909090909093},","{""source"": ""Death's Shadow"", ""target"": ""Humans"", ""value"":0.30151134457776363},"
Death's Shadow,Infect,28.699999999999996,4.1,0.125,"{""source"": ""Death's Shadow"", ""target"": ""Infect"", ""value"":0.125},","{""source"": ""Death's Shadow"", ""target"": ""Infect"", ""value"":0.3535533905932738},"
Death's Shadow,Junk,29.0,5.2,0.152046783625731,"{""source"": ""Death's Shadow"", ""target"": ""Junk"", ""value"":0.152046783625731},","{""source"": ""Death's Shadow"", ""target"": ""Junk"", ""value"":0.38993176791040124},"
Death's Shadow,Lands,45.285714285000005,3.914285714,0.07955865272519427,"{""source"": ""Death's Shadow"", ""target"": ""Lands"", ""value"":0.07955865272519427},","{""source"": ""Death's Shadow"", ""target"": ""Lands"", ""value"":0.28206143431031877},"
Death's Shadow,Legacy Landstill,37.0,1.2000000000000002,0.03141361256544503,"{""source"": ""Death's Shadow"", ""target"": ""Legacy Landstill"", ""value"":0.03141361256544503},","{""source"": ""Death's Shadow"", ""target"": ""Legacy Landstill"", ""value"":0.17723885738021736},"
Death's Shadow,LOAM,33.400000001,5.333333333000001,0.13769363165855944,"{""source"": ""Death's Shadow"", ""target"": ""LOAM"", ""value"":0.13769363165855944},","{""source"": ""Death's Shadow"", ""target"": ""LOAM"", ""value"":0.3710709253748661},"
Death's Shadow,Maverick,31.266666665,4.4,0.12336448598707311,"{""source"": ""Death's Shadow"", ""target"": ""Maverick"", ""value"":0.12336448598707311},","{""source"": ""Death's Shadow"", ""target"": ""Maverick"", ""value"":0.3512328088135747},"
Death's Shadow,Merfolk,33.599999999999994,1.9,0.05352112676056338,"{""source"": ""Death's Shadow"", ""target"": ""Merfolk"", ""value"":0.05352112676056338},","{""source"": ""Death's Shadow"", ""target"": ""Merfolk"", ""value"":0.2313463350921371},"
Death's Shadow,MUD,34.5,3.2,0.08488063660477455,"{""source"": ""Death's Shadow"", ""target"": ""MUD"", ""value"":0.08488063660477455},","{""source"": ""Death's Shadow"", ""target"": ""MUD"", ""value"":0.2913428162916919},"
Death's Shadow,Nic Fit,36.533333333,2.933333333,0.07432432431713384,"{""source"": ""Death's Shadow"", ""target"": ""Nic Fit"", ""value"":0.07432432431713384},","{""source"": ""Death's Shadow"", ""target"": ""Nic Fit"", ""value"":0.2726248783899478},"
Death's Shadow,Painter,37.6,0.4,0.010526315789473684,"{""source"": ""Death's Shadow"", ""target"": ""Painter"", ""value"":0.010526315789473684},","{""source"": ""Death's Shadow"", ""target"": ""Painter"", ""value"":0.10259783520851541},"
Death's Shadow,Pikula,26.5,6.2,0.18960244648318045,"{""source"": ""Death's Shadow"", ""target"": ""Pikula"", ""value"":0.18960244648318045},","{""source"": ""Death's Shadow"", ""target"": ""Pikula"", ""value"":0.4354336303998354},"
Death's Shadow,Reanimator,23.233333334999998,4.666666667,0.16726403823173736,"{""source"": ""Death's Shadow"", ""target"": ""Reanimator"", ""value"":0.16726403823173736},","{""source"": ""Death's Shadow"", ""target"": ""Reanimator"", ""value"":0.4089792638163179},"
Death's Shadow,Slivers,38.4,0.0,0.0,"{""source"": ""Death's Shadow"", ""target"": ""Slivers"", ""value"":0.0},","{""source"": ""Death's Shadow"", ""target"": ""Slivers"", ""value"":0.0},"
Death's Shadow,Sneak & Show,29.692307690999996,4.046153847,0.11992704061039572,"{""source"": ""Death's Shadow"", ""target"": ""Sneak & Show"", ""value"":0.11992704061039572},","{""source"": ""Death's Shadow"", ""target"": ""Sneak & Show"", ""value"":0.34630483769418485},"
Death's Shadow,Stoneblade,24.099999999999994,6.9,0.22258064516129028,"{""source"": ""Death's Shadow"", ""target"": ""Stoneblade"", ""value"":0.22258064516129028},","{""source"": ""Death's Shadow"", ""target"": ""Stoneblade"", ""value"":0.47178453255833885},"
Death's Shadow,Storm,16.377777778,7.8444444440000005,0.3238532109937969,"{""source"": ""Death's Shadow"", ""target"": ""Storm"", ""value"":0.3238532109937969},","{""source"": ""Death's Shadow"", ""target"": ""Storm"", ""value"":0.5690810232241073},"
Death's Shadow,UR Delver,20.400000000000002,7.5,0.2688172043010753,"{""source"": ""Death's Shadow"", ""target"": ""UR Delver"", ""value"":0.2688172043010753},","{""source"": ""Death's Shadow"", ""target"": ""UR Delver"", ""value"":0.5184758473652127},"
Death's Shadow,UWx Control,28.749999999999996,4.2625,0.1291177584248391,"{""source"": ""Death's Shadow"", ""target"": ""UWx Control"", ""value"":0.1291177584248391},","{""source"": ""Death's Shadow"", ""target"": ""UWx Control"", ""value"":0.3593295958098068},"
Death's Shadow,Zombie Bombardment,24.2,6.6000000000000005,0.21428571428571433,"{""source"": ""Death's Shadow"", ""target"": ""Zombie Bombardment"", ""value"":0.21428571428571433},","{""source"": ""Death's Shadow"", ""target"": ""Zombie Bombardment"", ""value"":0.46291004988627577},"
Delver (Other),Doomsday,15.5,9.5,0.38,"{""source"": ""Delver (Other)"", ""target"": ""Doomsday"", ""value"":0.38},","{""source"": ""Delver (Other)"", ""target"": ""Doomsday"", ""value"":0.6164414002968976},"
Delver (Other),Dragon Stompy,37.666666667,0.0,0.0,"{""source"": ""Delver (Other)"", ""target"": ""Dragon Stompy"", ""value"":0.0},","{""source"": ""Delver (Other)"", ""target"": ""Dragon Stompy"", ""value"":0.0},"
Delver (Other),Dredge,26.0,0.0,0.0,"{""source"": ""Delver (Other)"", ""target"": ""Dredge"", ""value"":0.0},","{""source"": ""Delver (Other)"", ""target"": ""Dredge"", ""value"":0.0},"
Delver (Other),Eldrazi Aggro,40.3,2.4,0.056206088992974246,"{""source"": ""Delver (Other)"", ""target"": ""Eldrazi Aggro"", ""value"":0.056206088992974246},","{""source"": ""Delver (Other)"", ""target"": ""Eldrazi Aggro"", ""value"":0.2370782339080799},"
Delver (Other),Elves,32.833333334,3.666666667,0.1004566210109464,"{""source"": ""Delver (Other)"", ""target"": ""Elves"", ""value"":0.1004566210109464},","{""source"": ""Delver (Other)"", ""target"": ""Elves"", ""value"":0.31694892492473675},"
Delver (Other),Food Chain,13.5,13.0,0.49056603773584906,"{""source"": ""Delver (Other)"", ""target"": ""Food Chain"", ""value"":0.49056603773584906},","{""source"": ""Delver (Other)"", ""target"": ""Food Chain"", ""value"":0.7004041959724749},"
Delver (Other),Goblins,34.5,4.0,0.1038961038961039,"{""source"": ""Delver (Other)"", ""target"": ""Goblins"", ""value"":0.1038961038961039},","{""source"": ""Delver (Other)"", ""target"": ""Goblins"", ""value"":0.3223291856101521},"
Delver (Other),Grixis Control,22.625,8.5,0.27309236947791166,"{""source"": ""Delver (Other)"", ""target"": ""Grixis Control"", ""value"":0.27309236947791166},","{""source"": ""Delver (Other)"", ""target"": ""Grixis Control"", ""value"":0.5225824044855621},"
Delver (Other),Grixis Delver,14.0,12.0,0.46153846153846156,"{""source"": ""Delver (Other)"", ""target"": ""Grixis Delver"", ""value"":0.46153846153846156},","{""source"": ""Delver (Other)"", ""target"": ""Grixis Delver"", ""value"":0.6793662204867574},"
Delver (Other),Humans,32.5,4.0,0.1095890410958904,"{""source"": ""Delver (Other)"", ""target"": ""Humans"", ""value"":0.1095890410958904},","{""source"": ""Delver (Other)"", ""target"": ""Humans"", ""value"":0.3310423554409472},"
Delver (Other),Infect,25.0,7.0,0.21875,"{""source"": ""Delver (Other)"", ""target"": ""Infect"", ""value"":0.21875},","{""source"": ""Delver (Other)"", ""target"": ""Infect"", ""value"":0.46770717334674267},"
Delver (Other),Junk,29.5,6.0,0.16901408450704225,"{""source"": ""Delver (Other)"", ""target"": ""Junk"", ""value"":0.16901408450704225},","{""source"": ""Delver (Other)"", ""target"": ""Junk"", ""value"":0.411113225896519},"
Delver (Other),Lands,45.214285712999995,5.0,0.09957325747054385,"{""source"": ""Delver (Other)"", ""target"": ""Lands"", ""value"":0.09957325747054385},","{""source"": ""Delver (Other)"", ""target"": ""Lands"", ""value"":0.31555230544324003},"
Delver (Other),Legacy Landstill,37.5,2.0,0.05063291139240506,"{""source"": ""Delver (Other)"", ""target"": ""Legacy Landstill"", ""value"":0.05063291139240506},","{""source"": ""Delver (Other)"", ""target"": ""Legacy Landstill"", ""value"":0.2250175801852048},"
Delver (Other),LOAM,33.500000001000004,6.333333333000001,0.15899581588855238,"{""source"": ""Delver (Other)"", ""target"": ""LOAM"", ""value"":0.15899581588855238},","{""source"": ""Delver (Other)"", ""target"": ""LOAM"", ""value"":0.3987427941525118},"
Delver (Other),Maverick,31.499999999000003,5.333333333,0.14479638008668944,"{""source"": ""Delver (Other)"", ""target"": ""Maverick"", ""value"":0.14479638008668944},","{""source"": ""Delver (Other)"", ""target"": ""Maverick"", ""value"":0.3805211953185912},"
Delver (Other),Merfolk,34.5,2.5,0.06756756756756757,"{""source"": ""Delver (Other)"", ""target"": ""Merfolk"", ""value"":0.06756756756756757},","{""source"": ""Delver (Other)"", ""target"": ""Merfolk"", ""value"":0.25993762245501817},"
Delver (Other),MUD,36.0,3.5,0.08860759493670886,"{""source"": ""Delver (Other)"", ""target"": ""MUD"", ""value"":0.08860759493670886},","{""source"": ""Delver (Other)"", ""target"": ""MUD"", ""value"":0.2976702788937936},"
Delver (Other),Nic Fit,37.499999999,3.5,0.08536585366061868,"{""source"": ""Delver (Other)"", ""target"": ""Nic Fit"", ""value"":0.08536585366061868},","{""source"": ""Delver (Other)"", ""target"": ""Nic Fit"", ""value"":0.2921743548989519},"
Delver (Other),Painter,38.5,1.0,0.02531645569620253,"{""source"": ""Delver (Other)"", ""target"": ""Painter"", ""value"":0.02531645569620253},","{""source"": ""Delver (Other)"", ""target"": ""Painter"", ""value"":0.15911145683514602},"
Delver (Other),Pikula,30.0,5.5,0.15492957746478872,"{""source"": ""Delver (Other)"", ""target"": ""Pikula"", ""value"":0.15492957746478872},","{""source"": ""Delver (Other)"", ""target"": ""Pikula"", ""value"":0.39361094683048226},"
Delver (Other),Reanimator,27.666666669,3.5,0.11229946523223426,"{""source"": ""Delver (Other)"", ""target"": ""Reanimator"", ""value"":0.11229946523223426},","{""source"": ""Delver (Other)"", ""target"": ""Reanimator"", ""value"":0.3351111237070985},"
Delver (Other),Slivers,40.5,0.0,0.0,"{""source"": ""Delver (Other)"", ""target"": ""Slivers"", ""value"":0.0},","{""source"": ""Delver (Other)"", ""target"": ""Slivers"", ""value"":0.0},"
Delver (Other),Sneak & Show,30.807692307,4.538461539,0.12840043527150552,"{""source"": ""Delver (Other)"", ""target"": ""Sneak & Show"", ""value"":0.12840043527150552},","{""source"": ""Delver (Other)"", ""target"": ""Sneak & Show"", ""value"":0.3583300647050224},"
Delver (Other),Stoneblade,25.4,7.3,0.22324159021406725,"{""source"": ""Delver (Other)"", ""target"": ""Stoneblade"", ""value"":0.22324159021406725},","{""source"": ""Delver (Other)"", ""target"": ""Stoneblade"", ""value"":0.4724844867443451},"
Delver (Other),Storm,13.277777778,10.444444444,0.44028103043035394,"{""source"": ""Delver (Other)"", ""target"": ""Storm"", ""value"":0.44028103043035394},","{""source"": ""Delver (Other)"", ""target"": ""Storm"", ""value"":0.6635367589141945},"
Delver (Other),UR Delver,20.3,8.6,0.2975778546712803,"{""source"": ""Delver (Other)"", ""target"": ""UR Delver"", ""value"":0.2975778546712803},","{""source"": ""Delver (Other)"", ""target"": ""UR Delver"", ""value"":0.5455069703232767},"
Delver (Other),UWx Control,29.875,4.75,0.1371841155234657,"{""source"": ""Delver (Other)"", ""target"": ""UWx Control"", ""value"":0.1371841155234657},","{""source"": ""Delver (Other)"", ""target"": ""UWx Control"", ""value"":0.37038374090052295},"
Delver (Other),Zombie Bombardment,29.5,5.0,0.14492753623188406,"{""source"": ""Delver (Other)"", ""target"": ""Zombie Bombardment"", ""value"":0.14492753623188406},","{""source"": ""Delver (Other)"", ""target"": ""Zombie Bombardment"", ""value"":0.38069349381344053},"
Doomsday,Dragon Stompy,33.166666667,0.0,0.0,"{""source"": ""Doomsday"", ""target"": ""Dragon Stompy"", ""value"":0.0},","{""source"": ""Doomsday"", ""target"": ""Dragon Stompy"", ""value"":0.0},"
Doomsday,Dredge,21.5,0.0,0.0,"{""source"": ""Doomsday"", ""target"": ""Dredge"", ""value"":0.0},","{""source"": ""Doomsday"", ""target"": ""Dredge"", ""value"":0.0},"
Doomsday,Eldrazi Aggro,40.599999999999994,0.0,0.0,"{""source"": ""Doomsday"", ""target"": ""Eldrazi Aggro"", ""value"":0.0},","{""source"": ""Doomsday"", ""target"": ""Eldrazi Aggro"", ""value"":0.0},"
Doomsday,Elves,32.333333333999995,1.6666666669999999,0.049019607851499426,"{""source"": ""Doomsday"", ""target"": ""Elves"", ""value"":0.049019607851499426},","{""source"": ""Doomsday"", ""target"": ""Elves"", ""value"":0.22140372140390827},"
Doomsday,Food Chain,13.0,11.0,0.4583333333333333,"{""source"": ""Doomsday"", ""target"": ""Food Chain"", ""value"":0.4583333333333333},","{""source"": ""Doomsday"", ""target"": ""Food Chain"", ""value"":0.67700320038633},"
Doomsday,Goblins,36.0,1.0,0.02702702702702703,"{""source"": ""Doomsday"", ""target"": ""Goblins"", ""value"":0.02702702702702703},","{""source"": ""Doomsday"", ""target"": ""Goblins"", ""value"":0.1643989873053573},"
Doomsday,Grixis Control,9.375,12.875,0.5786516853932584,"{""source"": ""Doomsday"", ""target"": ""Grixis Control"", ""value"":0.5786516853932584},","{""source"": ""Doomsday"", ""target"": ""Grixis Control"", ""value"":0.7606915836219422},"
Doomsday,Grixis Delver,18.0,7.75,0.30097087378640774,"{""source"": ""Doomsday"", ""target"": ""Grixis Delver"", ""value"":0.30097087378640774},","{""source"": ""Doomsday"", ""target"": ""Grixis Delver"", ""value"":0.5486081240616181},"
Doomsday,Humans,36.0,0.0,0.0,"{""source"": ""Doomsday"", ""target"": ""Humans"", ""value"":0.0},","{""source"": ""Doomsday"", ""target"": ""Humans"", ""value"":0.0},"
Doomsday,Infect,28.5,3.0,0.09523809523809523,"{""source"": ""Doomsday"", ""target"": ""Infect"", ""value"":0.09523809523809523},","{""source"": ""Doomsday"", ""target"": ""Infect"", ""value"":0.3086066999241838},"
Doomsday,Junk,35.0,1.0,0.027777777777777776,"{""source"": ""Doomsday"", ""target"": ""Junk"", ""value"":0.027777777777777776},","{""source"": ""Doomsday"", ""target"": ""Junk"", ""value"":0.16666666666666666},"
Doomsday,Lands,50.428571427,0.14285714300000002,0.0028248587599668043,"{""source"": ""Doomsday"", ""target"": ""Lands"", ""value"":0.0028248587599668043},","{""source"": ""Doomsday"", ""target"": ""Lands"", ""value"":0.05314940037259879},"
Doomsday,Legacy Landstill,33.0,2.0,0.05714285714285714,"{""source"": ""Doomsday"", ""target"": ""Legacy Landstill"", ""value"":0.05714285714285714},","{""source"": ""Doomsday"", ""target"": ""Legacy Landstill"", ""value"":0.23904572186687872},"
Doomsday,LOAM,39.666666667,1.0,0.02459016393422467,"{""source"": ""Doomsday"", ""target"": ""LOAM"", ""value"":0.02459016393422467},","{""source"": ""Doomsday"", ""target"": ""LOAM"", ""value"":0.15681251204615235},"
Doomsday,Maverick,37.666666665,0.0,0.0,"{""source"": ""Doomsday"", ""target"": ""Maverick"", ""value"":0.0},","{""source"": ""Doomsday"", ""target"": ""Maverick"", ""value"":0.0},"
Doomsday,Merfolk,31.0,2.0,0.06060606060606061,"{""source"": ""Doomsday"", ""target"": ""Merfolk"", ""value"":0.06060606060606061},","{""source"": ""Doomsday"", ""target"": ""Merfolk"", ""value"":0.24618298195866548},"
Doomsday,MUD,38.5,0.0,0.0,"{""source"": ""Doomsday"", ""target"": ""MUD"", ""value"":0.0},","{""source"": ""Doomsday"", ""target"": ""MUD"", ""value"":0.0},"
Doomsday,Nic Fit,35.999999998999996,2.0,0.052631578948753456,"{""source"": ""Doomsday"", ""target"": ""Nic Fit"", ""value"":0.052631578948753456},","{""source"": ""Doomsday"", ""target"": ""Nic Fit"", ""value"":0.22941573387358039},"
Doomsday,Painter,32.0,2.0,0.058823529411764705,"{""source"": ""Doomsday"", ""target"": ""Painter"", ""value"":0.058823529411764705},","{""source"": ""Doomsday"", ""target"": ""Painter"", ""value"":0.24253562503633297},"
Doomsday,Pikula,32.5,2.0,0.057971014492753624,"{""source"": ""Doomsday"", ""target"": ""Pikula"", ""value"":0.057971014492753624},","{""source"": ""Doomsday"", ""target"": ""Pikula"", ""value"":0.2407717061715384},"
Doomsday,Reanimator,18.166666669,6.0,0.24827586204499405,"{""source"": ""Doomsday"", ""target"": ""Reanimator"", ""value"":0.24827586204499405},","{""source"": ""Doomsday"", ""target"": ""Reanimator"", ""value"":0.49827287909838525},"
Doomsday,Slivers,36.0,0.0,0.0,"{""source"": ""Doomsday"", ""target"": ""Slivers"", ""value"":0.0},","{""source"": ""Doomsday"", ""target"": ""Slivers"", ""value"":0.0},"
Doomsday,Sneak & Show,24.153846153,5.615384616,0.18863049097820642,"{""source"": ""Doomsday"", ""target"": ""Sneak & Show"", ""value"":0.18863049097820642},","{""source"": ""Doomsday"", ""target"": ""Sneak & Show"", ""value"":0.43431611871792924},"
Doomsday,Stoneblade,25.500000000000004,5.0,0.16393442622950818,"{""source"": ""Doomsday"", ""target"": ""Stoneblade"", ""value"":0.16393442622950818},","{""source"": ""Doomsday"", ""target"": ""Stoneblade"", ""value"":0.40488816508945796},"
Doomsday,Storm,3.222222222,13.222222222000001,0.8040540540622718,"{""source"": ""Doomsday"", ""target"": ""Storm"", ""value"":0.8040540540622718},","{""source"": ""Doomsday"", ""target"": ""Storm"", ""value"":0.8966906122304793},"
Doomsday,UR Delver,20.8,6.1,0.22676579925650558,"{""source"": ""Doomsday"", ""target"": ""UR Delver"", ""value"":0.22676579925650558},","{""source"": ""Doomsday"", ""target"": ""UR Delver"", ""value"":0.47619932723231095},"
Doomsday,UWx Control,24.375,5.25,0.17721518987341772,"{""source"": ""Doomsday"", ""target"": ""UWx Control"", ""value"":0.17721518987341772},","{""source"": ""Doomsday"", ""target"": ""UWx Control"", ""value"":0.42096934552698456},"
Doomsday,Zombie Bombardment,19.0,8.0,0.2962962962962963,"{""source"": ""Doomsday"", ""target"": ""Zombie Bombardment"", ""value"":0.2962962962962963},","{""source"": ""Doomsday"", ""target"": ""Zombie Bombardment"", ""value"":0.5443310539518174},"
Dragon Stompy,Dredge,24.666666667,0.0,0.0,"{""source"": ""Dragon Stompy"", ""target"": ""Dredge"", ""value"":0.0},","{""source"": ""Dragon Stompy"", ""target"": ""Dredge"", ""value"":0.0},"
Dragon Stompy,Eldrazi Aggro,32.166666667,5.8,0.15276558384413721,"{""source"": ""Dragon Stompy"", ""target"": ""Eldrazi Aggro"", ""value"":0.15276558384413721},","{""source"": ""Dragon Stompy"", ""target"": ""Eldrazi Aggro"", ""value"":0.3908523811417006},"
Dragon Stompy,Elves,38.833333335000006,0.0,0.0,"{""source"": ""Dragon Stompy"", ""target"": ""Elves"", ""value"":0.0},","{""source"": ""Dragon Stompy"", ""target"": ""Elves"", ""value"":0.0},"
Dragon Stompy,Food Chain,38.166666667,0.0,0.0,"{""source"": ""Dragon Stompy"", ""target"": ""Food Chain"", ""value"":0.0},","{""source"": ""Dragon Stompy"", ""target"": ""Food Chain"", ""value"":0.0},"
Dragon Stompy,Goblins,27.166666667,7.0,0.20487804877848897,"{""source"": ""Dragon Stompy"", ""target"": ""Goblins"", ""value"":0.20487804877848897},","{""source"": ""Dragon Stompy"", ""target"": ""Goblins"", ""value"":0.4526345642772865},"
Dragon Stompy,Grixis Control,38.291666667,0.0,0.0,"{""source"": ""Dragon Stompy"", ""target"": ""Grixis Control"", ""value"":0.0},","{""source"": ""Dragon Stompy"", ""target"": ""Grixis Control"", ""value"":0.0},"
Dragon Stompy,Grixis Delver,36.666666667,0.0,0.0,"{""source"": ""Dragon Stompy"", ""target"": ""Grixis Delver"", ""value"":0.0},","{""source"": ""Dragon Stompy"", ""target"": ""Grixis Delver"", ""value"":0.0},"
Dragon Stompy,Humans,39.166666667,0.0,0.0,"{""source"": ""Dragon Stompy"", ""target"": ""Humans"", ""value"":0.0},","{""source"": ""Dragon Stompy"", ""target"": ""Humans"", ""value"":0.0},"
Dragon Stompy,Infect,37.666666667,0.0,0.0,"{""source"": ""Dragon Stompy"", ""target"": ""Infect"", ""value"":0.0},","{""source"": ""Dragon Stompy"", ""target"": ""Infect"", ""value"":0.0},"
Dragon Stompy,Junk,40.166666667,0.0,0.0,"{""source"": ""Dragon Stompy"", ""target"": ""Junk"", ""value"":0.0},","{""source"": ""Dragon Stompy"", ""target"": ""Junk"", ""value"":0.0},"
Dragon Stompy,Lands,52.738095238,0.571428571,0.010719071005911487,"{""source"": ""Dragon Stompy"", ""target"": ""Lands"", ""value"":0.010719071005911487},","{""source"": ""Dragon Stompy"", ""target"": ""Lands"", ""value"":0.10353294647556152},"
Dragon Stompy,Legacy Landstill,40.166666667,0.0,0.0,"{""source"": ""Dragon Stompy"", ""target"": ""Legacy Landstill"", ""value"":0.0},","{""source"": ""Dragon Stompy"", ""target"": ""Legacy Landstill"", ""value"":0.0},"
Dragon Stompy,LOAM,44.83333333400001,0.0,0.0,"{""source"": ""Dragon Stompy"", ""target"": ""LOAM"", ""value"":0.0},","{""source"": ""Dragon Stompy"", ""target"": ""LOAM"", ""value"":0.0},"
Dragon Stompy,Maverick,40.833333332,0.0,0.0,"{""source"": ""Dragon Stompy"", ""target"": ""Maverick"", ""value"":0.0},","{""source"": ""Dragon Stompy"", ""target"": ""Maverick"", ""value"":0.0},"
Dragon Stompy,Merfolk,38.166666667,0.0,0.0,"{""source"": ""Dragon Stompy"", ""target"": ""Merfolk"", ""value"":0.0},","{""source"": ""Dragon Stompy"", ""target"": ""Merfolk"", ""value"":0.0},"
Dragon Stompy,MUD,25.666666667,8.0,0.2376237623738849,"{""source"": ""Dragon Stompy"", ""target"": ""MUD"", ""value"":0.2376237623738849},","{""source"": ""Dragon Stompy"", ""target"": ""MUD"", ""value"":0.4874666782190193},"
Dragon Stompy,Nic Fit,43.166666666,0.0,0.0,"{""source"": ""Dragon Stompy"", ""target"": ""Nic Fit"", ""value"":0.0},","{""source"": ""Dragon Stompy"", ""target"": ""Nic Fit"", ""value"":0.0},"
Dragon Stompy,Painter,25.166666667,7.0,0.21761658030862574,"{""source"": ""Dragon Stompy"", ""target"": ""Painter"", ""value"":0.21761658030862574},","{""source"": ""Dragon Stompy"", ""target"": ""Painter"", ""value"":0.46649392312079024},"
Dragon Stompy,Pikula,39.666666667,0.0,0.0,"{""source"": ""Dragon Stompy"", ""target"": ""Pikula"", ""value"":0.0},","{""source"": ""Dragon Stompy"", ""target"": ""Pikula"", ""value"":0.0},"
Dragon Stompy,Reanimator,33.000000002,0.166666667,0.005025125637837428,"{""source"": ""Dragon Stompy"", ""target"": ""Reanimator"", ""value"":0.005025125637837428},","{""source"": ""Dragon Stompy"", ""target"": ""Reanimator"", ""value"":0.07088812056922815},"
Dragon Stompy,Slivers,39.166666667,0.0,0.0,"{""source"": ""Dragon Stompy"", ""target"": ""Slivers"", ""value"":0.0},","{""source"": ""Dragon Stompy"", ""target"": ""Slivers"", ""value"":0.0},"
Dragon Stompy,Sneak & Show,28.243589746,5.153846153,0.15431861800966337,"{""source"": ""Dragon Stompy"", ""target"": ""Sneak & Show"", ""value"":0.15431861800966337},","{""source"": ""Dragon Stompy"", ""target"": ""Sneak & Show"", ""value"":0.3928340845823633},"
Dragon Stompy,Stoneblade,38.66666666700001,0.0,0.0,"{""source"": ""Dragon Stompy"", ""target"": ""Stoneblade"", ""value"":0.0},","{""source"": ""Dragon Stompy"", ""target"": ""Stoneblade"", ""value"":0.0},"
Dragon Stompy,Storm,32.833333333,0.0,0.0,"{""source"": ""Dragon Stompy"", ""target"": ""Storm"", ""value"":0.0},","{""source"": ""Dragon Stompy"", ""target"": ""Storm"", ""value"":0.0},"
Dragon Stompy,UR Delver,34.366666667000004,0.9,0.02551984877102533,"{""source"": ""Dragon Stompy"", ""target"": ""UR Delver"", ""value"":0.02551984877102533},","{""source"": ""Dragon Stompy"", ""target"": ""UR Delver"", ""value"":0.15974933105032188},"
Dragon Stompy,UWx Control,38.041666667,0.0,0.0,"{""source"": ""Dragon Stompy"", ""target"": ""UWx Control"", ""value"":0.0},","{""source"": ""Dragon Stompy"", ""target"": ""UWx Control"", ""value"":0.0},"
Dragon Stompy,Zombie Bombardment,38.166666667,0.0,0.0,"{""source"": ""Dragon Stompy"", ""target"": ""Zombie Bombardment"", ""value"":0.0},","{""source"": ""Dragon Stompy"", ""target"": ""Zombie Bombardment"", ""value"":0.0},"
